% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=744826, Fri Dec 11 14:42:58 2020, <python>{}</python>
1 6 0.5471160415805292 0 0 0.4934487862020095 0.625967560101542
2 12 0.659749640192626 0 0 0.5025933409038579 0.9134714118418185
3 18 0.7169421070640409 0 0 0.4977432930163153 0.9976921409035233
4 24 0.7680427573032129 0 0 0.49339623147412015 1.067250016174651
5 30 0.6040621935430248 0 0 0.36399934258560757 0.7086705356911496
6 36 0.5277723134731152 0 0 0.31235526217717574 0.5129873741761585
7 42 0.4242153456045646 0 0 0.24558527077848444 0.33098433358869905
8 48 0.3150429996204633 0 0 0.15077527755020784 0.23407772592192622
9 54 0.2564870693361136 0 0 0.10583358932943984 0.1776337553247739
10 60 0.32579383480118146 0 0 0.16627844527485314 0.22141328812300495
11 66 0.2363303439758466 0 0 0.11838218857093202 0.13527875651150256
12 72 0.1771209039610816 0 0 0.08102761018385893 0.08471307780188256
13 78 0.15635829097644094 0 0 0.06572073887845838 0.06634265940765091
14 84 0.2056554393375718 0 0 0.11109943784314347 0.08319829677344401
15 90 0.17177555693728624 0 0 0.08596520931781006 0.0605038718675744
16 96 0.12488209044741033 0 0 0.050342338999580974 0.04236240093071754
17 102 0.12536775790856472 0 0 0.047875740669928286 0.04476782734282864
18 108 0.1074311728006065 0 0 0.03458787022842318 0.03657618544193538
19 114 0.07622479904976744 0 0 0.01980282917736591 0.024897312105663594
20 120 0.08417988391030717 0 0 0.021722664943686652 0.02640742532715981
21 126 0.06950167430079388 0 0 0.01683380710095527 0.01892858947418435
22 132 0.05031471701951304 0 0 0.011155640322352634 0.011221787943043834
23 138 0.045168255188589836 0 0 0.008910247698280353 0.009542412241612308
24 144 0.04212267001102213 0 0 0.008098506341492569 0.008132938708924725
25 150 0.0325715738627098 0 0 0.00596142345449928 0.005361754149844359
26 156 0.030899329523152566 0 0 0.0047907642720198835 0.0054568186402402
27 162 0.03487270916739877 0 0 0.005504474798908065 0.005669732615861571
28 168 0.030832300068578664 0 0 0.004651398835235634 0.004035280282678595
29 174 0.021865774628939422 0 0 0.0027908472211063077 0.0025915421004665327
30 180 0.018527329280421778 0 0 0.0019451874768623833 0.002194443826550471
31 186 0.017079326865472616 0 0 0.0017379295273825931 0.0017464222875317244
32 192 0.016650671194064836 0 0 0.0015131845262315066 0.0018494703033109562
33 198 0.012579562422920135 0 0 0.0010297747085080322 0.0012749117085556765
34 204 0.011567253761169774 0 0 0.0009154912666842589 0.0010920840483988259
35 210 0.009091596876015894 0 0 0.0005956405257271992 0.0008072925135664216
36 216 0.0069727835225898704 0 0 0.0003933813162004243 0.0005755588617214901
37 222 0.005149951259726668 0 0 0.0002571688296861043 0.000359663234950338
38 228 0.003997039511255033 0 0 0.00018518535688028084 0.0002264042760113836
39 234 0.003122432734195307 0 0 0.0001212823822176821 0.00016103722291936273
40 240 0.0027078699998883357 0 0 0.00010039777816916137 0.00012312069398535884
41 246 0.0022586499597713294 0 0 7.39997659048314e-05 9.069735224049235e-05
42 252 0.001949160106252092 0 0 5.519133936722184e-05 7.345102469026566e-05
43 258 0.0020694572630817662 0 0 6.112491180889439e-05 7.837559929644405e-05
44 264 0.0016011286171125276 0 0 4.4493468780214105e-05 5.596360417035528e-05
45 270 0.00123298662583004 0 0 3.072783871095368e-05 3.833522981247732e-05
46 276 0.000982909401678971 0 0 2.037282944025869e-05 2.8820777314837573e-05
47 282 0.0009516604175919844 0 0 1.6170552890610237e-05 2.7359647574140277e-05
