% # columns="iteration, evaluation, void, void, void, xmean", seed=744826, Fri Dec 11 14:42:58 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.20384338496799506 0.5720147002973648
2 12 0 0 0 -0.1664060618437243 1.18705484070708
3 18 0 0 0 0.057652293138382465 1.6465947840503747
4 24 0 0 0 -0.26248753670352654 2.1831493058479254
5 30 0 0 0 -0.06498991335901516 1.998798405522097
6 36 0 0 0 0.12067749214199971 2.0271056364667643
7 42 0 0 0 0.1611605549114646 2.0314879620096034
8 48 0 0 0 0.16016562551053654 2.0463222822352685
9 54 0 0 0 0.08730389317565376 2.051618202846478
10 60 0 0 0 -0.060783029085489326 1.9537051921548303
11 66 0 0 0 0.060099515701425105 2.0441587846637184
12 72 0 0 0 0.07610112919268691 2.0269974766031416
13 78 0 0 0 0.03120536983822106 1.9850908307410102
14 84 0 0 0 -0.06777238064284516 1.975546787086816
15 90 0 0 0 0.03343824414665911 1.9602817730917266
16 96 0 0 0 0.014163968761793856 1.9719732010869224
17 102 0 0 0 -0.012507113596171064 2.008625903099979
18 108 0 0 0 -0.02363910533714874 1.994320874300817
19 114 0 0 0 -0.01592919677434019 1.995182624625487
20 120 0 0 0 0.003036771257556678 2.002811515543079
21 126 0 0 0 0.0033491920034589813 1.9963280785621145
22 132 0 0 0 0.0002653846235819669 1.9951029365644746
23 138 0 0 0 0.00544233395064979 1.9993480534380983
24 144 0 0 0 0.0010178317254413765 2.0054135144065395
25 150 0 0 0 0.004249727577609273 2.002816221667513
26 156 0 0 0 0.004793328334953599 1.9983827085623802
27 162 0 0 0 -0.00044611729045128824 1.998398600205181
28 168 0 0 0 -0.0008287157479129047 1.9981229618830152
29 174 0 0 0 0.00012859393578690888 1.9984765161485598
30 180 0 0 0 0.00011704323710915662 1.999895958449095
31 186 0 0 0 0.0006905526686670357 2.00080940220751
32 192 0 0 0 0.0007101716112740068 1.9987402304440243
33 198 0 0 0 0.0002699614108600782 1.9996092861203636
34 204 0 0 0 7.499907856532538e-05 2.000507036384181
35 210 0 0 0 -9.117409667846809e-05 2.000220323760533
36 216 0 0 0 9.390275994182245e-05 2.000000041673466
37 222 0 0 0 1.2595851994924844e-06 2.0000789080025703
38 228 0 0 0 -3.538907945607442e-05 2.000173211629905
39 234 0 0 0 -2.9594536604956048e-05 2.0000846712988873
40 240 0 0 0 4.090533231864878e-05 2.0000473276437605
41 246 0 0 0 -3.817415863961344e-07 2.00001914001731
42 252 0 0 0 1.757187639342065e-05 1.999982358336451
43 258 0 0 0 -4.549403945185113e-05 2.0000372219826708
44 264 0 0 0 5.895851830136224e-07 2.0000082612358954
45 270 0 0 0 3.3054231891640007e-06 1.9999969233226205
46 276 0 0 0 -1.0283023400186346e-05 2.0000061517463954
47 282 0 0 0 -8.520885461744908e-06 2.0000279739877236
48 288 0 0 0 -1.6852027740856603e-05 2.0000174945561215
49 294 0 0 0 -4.543181819756147e-06 2.000002270765009
50 300 0 0 0 3.372523092500929e-06 1.9999989098796176
51 306 0 0 0 -8.864225158124477e-06 2.000009787361633
52 312 0 0 0 -2.9929902765243793e-06 2.0000019633796327
53 318 0 0 0 -3.4796281805342794e-06 1.9999983299738164
54 324 0 0 0 1.3855244341152134e-06 1.9999987855198065
55 330 0 0 0 -9.80917062245281e-07 1.999996124804527
56 336 0 0 0 -1.5505369560244526e-07 1.999994391411093
57 342 0 0 0 -8.910538414853626e-07 1.9999982163410848
58 348 0 0 0 -1.3919909690614725e-06 1.999998040869857
59 354 0 0 0 -4.776233992284346e-07 1.999999567760879
60 360 0 0 0 8.89183275905185e-07 2.0000002402776
61 366 0 0 0 -1.007003143545879e-06 2.0000008957966666
62 372 0 0 0 2.2553323119916154e-07 2.00000028411399
63 378 0 0 0 3.539601452368604e-08 2.0000000698436566
64 384 0 0 0 -2.9781091776772095e-07 1.9999995282012637
65 390 0 0 0 1.7751887375202286e-07 1.9999997812874013
66 396 0 0 0 2.500706711244289e-07 1.9999998080920591
67 402 0 0 0 5.3125674682832994e-08 1.9999998436426676
68 408 0 0 0 6.978061043174772e-08 1.999999981802375
69 414 0 0 0 4.7295772497269825e-08 2.0000000168420464
70 420 0 0 0 -1.2192679395403234e-08 1.9999999489428222
71 426 0 0 0 4.26093119988651e-09 2.0000000276532304
72 432 0 0 0 -2.367963344496165e-08 1.9999999384688496
73 438 0 0 0 -6.178680866210081e-08 1.9999999509521655
74 444 0 0 0 -4.665676145367549e-08 1.999999971749239
75 450 0 0 0 3.50759041795051e-09 1.9999999871953016
76 456 0 0 0 -1.383911646557508e-08 2.0000000098959805
