% # columns="iter, evals, sigma, 0, fitness, xbest" seed=744826, Fri Dec 11 14:42:58 2020, <python>{}</python>
1 6 0.5471160415805292 0 1.5013063625862817 -0.23584055963754982 0.7976333366996035
2 12 0.659749640192626 0 0.1525044423369983 -0.0646388613668723 1.6148685160387526
3 18 0.7169421070640409 0 0.13845940061618123 0.18853456430143023 1.6791976953327001
4 24 0.7680427573032129 0 0.09858619172383364 -0.31078272279140917 2.0447246122195795
5 30 0.6040621935430248 0 0.08116035467170173 -0.2625007723742767 2.110696428011973
6 36 0.5277723134731152 0 0.00741407913922917 0.08096671694630886 1.9707003432415076
7 42 0.4242153456045646 0 0.015553950877680672 0.09869458840850286 1.923754809354577
8 48 0.3150429996204633 0 0.0837649955167093 0.1741640402463618 2.231153374627698
9 54 0.2564870693361136 0 0.0027831693534672 0.05234840172059109 1.9934567446353657
10 60 0.32579383480118146 0 0.004443865332328996 -0.06323926287147166 1.9789130143500333
11 66 0.2363303439758466 0 0.030513335271741823 0.17091515693696724 2.036074151423889
12 72 0.1771209039610816 0 0.009531802311867807 0.08316544995354033 2.0511401040856683
13 78 0.15635829097644094 0 5.197046071919062e-05 0.0071115344178688394 1.9988182475121001
14 84 0.2056554393375718 0 0.004915150696206586 -0.06882451505846 1.9866457189195974
15 90 0.17177555693728624 0 0.004770797282933007 0.03196508358030245 1.9387706711237394
16 96 0.12488209044741033 0 0.0005073494786386954 0.022442602156495125 2.001918094649379
17 102 0.12536775790856472 0 0.00152243561343716 -0.03449447759041739 2.018236409438301
18 108 0.1074311728006065 0 0.00047267566222520055 -0.020782208911116172 2.006385566145607
19 114 0.07622479904976744 0 0.000987482877863664 -0.017215067534557375 1.9737107564269283
20 120 0.08417988391030717 0 0.00013342761114440655 0.009035863923665562 2.0071958859285988
21 126 0.06950167430079388 0 2.276336657250495e-05 -0.0016405157296423044 1.9955198130939322
22 132 0.05031471701951304 0 8.649178902758055e-05 0.005842406052770931 1.9927641116273034
23 138 0.045168255188589836 0 5.55180771252033e-05 0.0070113100441651 2.0025218264392683
24 144 0.04212267001102213 0 2.35871076663111e-05 -0.0011126300651433038 2.0047274900321894
25 150 0.0325715738627098 0 4.9006726180979225e-05 0.00698286221100569 2.0004963481873523
26 156 0.030899329523152566 0 4.646215336850552e-05 0.005119430041824129 1.9954996011937414
27 162 0.03487270916739877 0 8.240879366049566e-06 -0.0027006557443812126 1.9990266871436222
28 168 0.030832300068578664 0 1.8387981968475097e-06 -4.4383578482863064e-05 1.9986447036136665
29 174 0.021865774628939422 0 1.857563590876525e-06 -0.00013098732252038643 1.9986433843903981
30 180 0.018527329280421778 0 1.2293937446228955e-06 0.000875546274669058 2.0006803032158795
31 186 0.017079326865472616 0 1.3918174570720697e-06 0.0001906820034144243 2.0011642413111748
32 192 0.016650671194064836 0 4.716820992951709e-06 0.00018811162914736303 1.9978363375938166
33 198 0.012579562422920135 0 5.989401261088561e-07 -0.0001439189586283097 1.9992395873097744
34 204 0.011567253761169774 0 3.514972252281919e-07 -2.7842313537992697e-06 2.0005928654765492
35 210 0.009091596876015894 0 8.534573864719118e-08 -0.0002920330100288329 1.9999920968550127
36 216 0.0069727835225898704 0 3.5202311595954676e-08 0.00012438518437500853 2.0001404657876636
37 222 0.005149951259726668 0 3.463456850166195e-08 -7.558545092327222e-05 2.0001700629533743
38 228 0.003997039511255033 0 2.9109072556469613e-08 -8.564869565365303e-05 2.0001475580343095
39 234 0.003122432734195307 0 3.934033982261524e-09 -2.8790018282107762e-05 2.0000557240417556
40 240 0.0027078699998883357 0 7.120478993269919e-09 7.687889180284943e-05 2.000034786707065
41 246 0.0022586499597713294 0 7.071122128107012e-10 -2.518747939107032e-05 2.000008526610976
42 252 0.001949160106252092 0 3.496064934775105e-10 1.802167868325597e-05 1.9999950174714336
