% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=744826, Fri Dec 11 14:42:58 2020, <python>{}</python>
1 6 0.5471160415805292 1.0000250003125026 1.5013063625862817 1.5013063625862817e+00 4.477853010180952 6.006307484404296   
2 12 0.659749640192626 1.2688710453041194 0.1525044423369983 1.5250444233699831e-01 2.867081377338601 4.963893540853402   
3 18 0.7169421070640409 1.8184238408175297 0.13845940061618123 1.3845940061618123e-01 1.0886145672038439 2.4361089060989123   
4 24 0.7680427573032129 2.018651073828057 0.09858619172383364 9.8586191723833635e-02 1.177683405384974 2.7144766090904877   
5 30 0.6040621935430248 2.1781325177555955 0.08116035467170173 8.1160354671701726e-02 1.225204445223913 5.401375394596252   
6 36 0.5277723134731152 1.9571346562959933 0.00741407913922917 7.4140791392291704e-03 0.32770003632692307 0.5646722266999431   
7 42 0.4242153456045646 1.6446648574227727 0.00741407913922917 1.5553950877680672e-02 0.24861128201606 5.4341914967291896   
8 48 0.3150429996204633 1.349602714311558 0.00741407913922917 8.3764995516709295e-02 0.2913742946524055 0.4090111209656127   
9 54 0.2564870693361136 1.5653671430252283 0.0027831693534672 2.7831693534671998e-03 0.08200756954758857 0.2620792078923827   
10 60 0.32579383480118146 1.7018172100921607 0.0027831693534672 4.4438653323289959e-03 0.04359344019927187 0.056578619824314426   
11 66 0.2363303439758466 1.5839802877489961 0.0027831693534672 3.0513335271741823e-02 0.08807322969961445 0.12879565460724454   
12 72 0.1771209039610816 1.4426868594006685 0.0027831693534672 9.5318023118678066e-03 0.05578228917416035 0.23095369182012376   
13 78 0.15635829097644094 1.314642646607293 5.197046071919062e-05 5.1970460719190621e-05 0.02807785981389576 0.035874669833592075   
14 84 0.2056554393375718 1.1490798193964205 5.197046071919062e-05 4.9151506962065864e-03 0.01444041025586005 0.04164149368553784   
15 90 0.17177555693728624 1.4839703827648878 5.197046071919062e-05 4.7707972829330071e-03 0.022543350214473387 0.123821143359669   
16 96 0.12488209044741033 1.4241992915302066 5.197046071919062e-05 5.0734947863869545e-04 0.01975140019141544 0.04902850229757306   
17 102 0.12536775790856472 1.2555962425278189 5.197046071919062e-05 1.5224356134371599e-03 0.008164231325680811 0.009170145975825314   
18 108 0.1074311728006065 1.6347164373909675 5.197046071919062e-05 4.7267566222520055e-04 0.0027031542688889473 0.007604717734068761   
19 114 0.07622479904976744 1.6083863613612557 5.197046071919062e-05 9.8748287786366395e-04 0.002818388806248379 0.007937389653177552   
20 120 0.08417988391030717 1.6378571767788654 5.197046071919062e-05 1.3342761114440655e-04 0.00038167677786683936 0.004910668999725106   
21 126 0.06950167430079388 1.3315040110263545 2.276336657250495e-05 2.2763366572504951e-05 0.0004385393910008749 0.0029638285639056947   
22 132 0.05031471701951304 1.5005215257105788 2.276336657250495e-05 8.6491789027580546e-05 0.000294342889139855 0.005156321056996801   
23 138 0.045168255188589836 1.377161158495841 2.276336657250495e-05 5.5518077125203298e-05 0.0003690959311285025 0.00041570274683605063   
24 144 0.04212267001102213 1.3404174420856523 2.276336657250495e-05 2.3587107666311101e-05 0.00021915074457808987 0.0003028887682809382   
25 150 0.0325715738627098 1.4638404111957621 2.276336657250495e-05 4.9006726180979225e-05 0.0002882714018209057 0.0003188384838701341   
26 156 0.030899329523152566 1.5295505700505891 2.276336657250495e-05 4.6462153368505521e-05 0.0001248988142785788 0.0001751046407679299   
27 162 0.03487270916739877 1.5810289259935308 8.240879366049566e-06 8.2408793660495659e-06 7.475330788135689e-05 0.00020636162830748686   
28 168 0.030832300068578664 1.1765634056406153 1.8387981968475097e-06 1.8387981968475097e-06 4.429368017372384e-05 0.0001332098396001968   
29 174 0.021865774628939422 1.1529706112256275 1.8387981968475097e-06 1.8575635908765250e-06 1.0337254127280972e-05 0.00018125004648972715   
30 180 0.018527329280421778 1.1147577731406142 1.2293937446228955e-06 1.2293937446228955e-06 1.3989307486997928e-05 5.730813381289438e-05   
31 186 0.017079326865472616 1.2517645889743616 1.2293937446228955e-06 1.3918174570720697e-06 8.31788333980637e-06 1.781434167773834e-05   
32 192 0.016650671194064836 1.093134573980375 1.2293937446228955e-06 4.7168209929517087e-06 1.6080598461460078e-05 1.924427283667481e-05   
33 198 0.012579562422920135 1.2759127587329173 5.989401261088561e-07 5.9894012610885609e-07 4.249984455903449e-06 7.94392308002974e-06   
34 204 0.011567253761169774 1.439339313478416 3.514972252281919e-07 3.5149722522819188e-07 2.8882140638882233e-06 6.068323405218011e-06   
35 210 0.009091596876015894 1.5813397908513223 8.534573864719118e-08 8.5345738647191185e-08 1.7158567172147582e-06 8.770580729735781e-06   
36 216 0.0069727835225898704 1.6693960480596992 3.5202311595954676e-08 3.5202311595954676e-08 3.551932873111018e-07 8.630819615320822e-07   
37 222 0.005149951259726668 1.8532460515174534 3.463456850166195e-08 3.4634568501661953e-08 1.845190345342201e-07 1.1871473220022325e-06   
38 228 0.003997039511255033 1.6964479153610903 2.9109072556469613e-08 2.9109072556469613e-08 1.5621327732541764e-07 4.057208158220989e-07   
39 234 0.003122432734195307 1.4783499698378575 3.934033982261524e-09 3.9340339822615236e-09 3.857815023551257e-08 8.581531728848231e-08   
40 240 0.0027078699998883357 1.4905093364099578 3.934033982261524e-09 7.1204789932699186e-09 2.4891908483163583e-08 3.0724616339620824e-07   
41 246 0.0022586499597713294 1.4563707454039618 7.071122128107012e-10 7.0711221281070117e-10 1.9782172786026114e-08 1.0690244887775946e-07   
42 252 0.001949160106252092 1.302900485988247 3.496064934775105e-10 3.4960649347751049e-10 2.4893013707081605e-08 5.014019079032852e-08   
43 258 0.0020694572630817662 1.3798970628615306 3.496064934775105e-10 5.3541997127468568e-09 1.3077149139577214e-08 2.1783671648783648e-08   
44 264 0.0016011286171125276 1.466259295613784 3.496064934775105e-10 9.0546847482665842e-10 4.363026851496256e-09 1.7177496268488048e-08   
45 270 0.00123298662583004 1.7608981712526237 4.6738206473334896e-11 4.6738206473334896e-11 5.014895002805334e-09 1.8735162945318734e-08   
46 276 0.000982909401678971 1.8195653953595674 4.6738206473334896e-11 6.1456364296324755e-10 3.089135690299167e-09 4.003142149033689e-09   
47 282 0.0009516604175919844 1.8970873425311392 4.6738206473334896e-11 8.1539761434660933e-10 1.1998183761474027e-09 6.781343514259295e-09   
48 288 0.0008105108955157295 1.8709929115323451 4.6738206473334896e-11 5.3831372535283815e-10 2.416298358333986e-09 3.271342324323713e-09   
49 294 0.0008311305897341507 1.5433212578001232 4.6738206473334896e-11 6.4435881304343832e-11 9.762533004632034e-10 1.5747186039639817e-09   
50 300 0.0008338395204404377 1.6521547115392696 3.79418245202243e-11 3.7941824520224298e-11 4.436224593721748e-10 6.5175765611114e-10   
51 306 0.0007067114365391135 1.576669409278747 3.79418245202243e-11 2.8418646906287154e-10 5.686838791725306e-10 2.5395552590940547e-09   
52 312 0.0005795544592654598 1.6031384294222555 2.0719109081547143e-12 2.0719109081547143e-12 5.002781413021832e-10 1.1434157805308407e-09   
53 318 0.0004991305662469708 1.8636538390357935 2.0719109081547143e-12 1.5144866796021368e-11 6.162164386231658e-11 9.55609512364848e-11   
54 324 0.0004702407858948626 1.896052079851279 2.0719109081547143e-12 3.9647042813764323e-12 9.25420226564619e-11 1.5895204101450207e-10   
55 330 0.0004012428338041318 1.6867261337512396 2.0719109081547143e-12 2.4089507779238462e-11 6.807186420402983e-11 1.0278600099458955e-10   
56 336 0.0003385158305505337 1.8831149750220988 2.0719109081547143e-12 2.6492371563959440e-11 7.676990354306745e-11 1.490043019728491e-10   
57 342 0.00030208487180498095 2.010670733588696 1.4115922229326082e-12 1.4115922229326082e-12 5.878009680510444e-11 1.1499495920150462e-10   
58 348 0.00023223383363348119 2.1447326089059304 1.4115922229326082e-12 4.7644334906453952e-12 2.4245718009644257e-11 4.403351500336555e-11   
59 354 0.0002472049095284564 2.015240706349183 1.4115922229326082e-12 2.5321988765554524e-12 1.744187218901091e-11 3.482579399496051e-11   
60 360 0.00028465276308861854 1.580920889881659 1.4115922229326082e-12 3.3868929264314688e-12 1.3014047897808016e-11 1.9746341129845863e-11   
61 366 0.0002479935671402537 1.4385424157252833 1.143191392762423e-12 1.1431913927624230e-12 1.4336077076477565e-11 5.225625614727814e-11   
62 372 0.00020375982851478537 1.5361217374478664 1.324006027776551e-13 1.3240060277765509e-13 6.8871269834536055e-12 2.8387087009460255e-11   
63 378 0.0001498641756865565 1.4344600788395234 8.64902944112847e-16 8.6490294411284700e-16 1.7318290491608808e-12 7.671923437447646e-12   
64 384 0.000142392606372525 1.5543601607114652 8.64902944112847e-16 2.8554710977464943e-13 3.9615914725736615e-12 5.541420161133929e-12   
65 390 0.00011798140604095447 1.3714485013126885 8.64902944112847e-16 1.1246105500121068e-13 1.007918254964708e-12 4.901560543005201e-12   
66 396 9.279030493553529e-05 1.1649503363414742 8.64902944112847e-16 5.8092584345585546e-14 5.332055532686087e-13 1.489648470518651e-12   
67 402 7.40611299343303e-05 1.1529374744772716 8.64902944112847e-16 3.4469411688599003e-14 3.2768156378169916e-13 8.551659743994216e-13   
68 408 6.144224067309166e-05 1.2806892871870976 8.64902944112847e-16 1.1933733350267687e-14 7.67253235424392e-14 1.4754883953966033e-13   
69 414 4.925912363961413e-05 1.3923356590948708 8.64902944112847e-16 1.2266911772746542e-15 1.356220384187633e-13 2.9236530960043823e-13   
70 420 4.09060526713294e-05 1.319529922659045 8.639352686662544e-16 8.6393526866625438e-16 3.236775146680317e-14 5.3647060560691594e-14   
71 426 3.540561620994097e-05 1.2921738760437245 8.639352686662544e-16 2.3111578125590808e-15 3.667231342885956e-14 9.779552785074048e-14   
72 432 3.210449233897269e-05 1.2440882933434805 8.639352686662544e-16 4.5044425617533954e-15 3.586470528945334e-14 4.581291473912062e-14   
73 438 2.8216236605691927e-05 1.132904515635093 8.639352686662544e-16 4.4372139698618825e-15 2.8435909455351114e-14 2.939754269813335e-14   
74 444 2.1671041542946132e-05 1.0992292776363994 8.639352686662544e-16 2.1961886600269200e-15 2.248268862457576e-14 4.0572168216499245e-14   
75 450 2.3454699895322175e-05 1.2168704740005456 1.5679318715738708e-16 1.5679318715738708e-16 2.513302556659392e-15 5.27295918893739e-15   
76 456 2.1547877665957003e-05 1.4204367328655445 1.5679318715738708e-16 1.6842558983623037e-16 3.886325139500405e-15 2.5886049004241007e-14   
